Country,City,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,day_of_week,hour
0,10,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.0,6,5
0,8,22.5,41.0,3.3,9.0,39.0,24.0,23.666666666666668,1,11
0,4,2.7,4.0,0.3,1.0,0.0,10.166666666666666,9.666666666666666,0,1
0,10,12.0,18.0,0.6,3.0,21.0,19.666666666666664,20.166666666666664,6,12
0,3,200.1,67.0,25.2,37.0,47.0,26.166666666666668,23.0,3,6
0,5,0.0,0.0,0.0,0.0,0.0,15.666666666666666,15.0,3,0
0,0,0.0,12.0,0.0,0.0,12.0,14.666666666666666,14.5,4,5
0,4,0.0,0.0,0.0,0.0,0.0,11.5,11.5,6,0
0,5,0.0,12.0,0.0,0.0,11.0,18.166666666666668,18.0,1,21
0,1,13.0,27.0,4.6,2.0,13.0,15.833333333333332,14.166666666666668,0,5
0,6,5.0,27.0,0.2,1.0,20.0,21.5,20.33333333333333,0,20
0,5,1.5,0.0,0.1,1.0,0.0,16.166666666666668,15.5,4,0
0,9,0.0,0.0,0.0,0.0,0.0,15.333333333333334,15.666666666666666,3,2
0,9,9.8,40.0,1.5,4.0,37.0,22.166666666666668,21.666666666666664,2,11
0,1,0.0,0.0,0.0,0.0,0.0,12.166666666666666,12.0,0,0
0,7,189.8,94.0,22.5,56.0,80.0,28.166666666666668,26.166666666666668,1,15
0,2,0.0,0.0,0.0,0.0,0.0,14.666666666666666,14.5,3,1
0,10,0.7,0.0,0.2,1.0,0.0,17.0,16.166666666666668,5,3
0,1,23.5,42.0,2.1,10.0,38.0,18.33333333333333,17.833333333333336,1,13
0,9,0.0,4.0,0.0,0.0,2.0,15.5,15.333333333333334,5,5
0,8,76.1,59.0,11.1,25.0,52.0,27.0,25.833333333333336,4,12
0,11,287.1,99.0,32.0,76.0,73.0,39.33333333333333,34.33333333333333,4,14
0,8,433.2,101.0,52.2,103.0,76.0,34.33333333333333,30.0,1,14
0,11,93.4,78.0,12.4,29.0,61.0,35.166666666666664,31.83333333333333,4,16
0,8,3.4,28.0,0.2,2.0,24.0,21.666666666666664,21.0,5,9
0,3,26.7,34.0,4.1,10.0,29.0,21.0,20.166666666666664,5,12
0,4,4.5,28.0,6.4,3.0,2.0,14.666666666666666,11.666666666666668,5,23
0,7,1.5,46.0,0.1,1.0,41.0,21.166666666666668,20.5,0,17
0,8,194.8,104.0,26.3,56.0,61.0,34.833333333333336,27.5,4,16
0,4,0.0,6.0,0.0,0.0,5.0,10.5,10.5,6,11
0,7,0.0,0.0,0.0,0.0,0.0,12.0,12.166666666666666,0,3
0,6,0.0,0.0,0.0,0.0,0.0,17.0,16.5,0,23
0,5,465.4,92.0,47.9,116.0,81.0,31.166666666666668,29.33333333333333,3,14
0,6,440.4,141.0,37.8,86.0,74.0,41.333333333333336,30.0,1,16
0,7,322.1,110.0,39.2,55.0,56.0,30.33333333333333,22.5,2,7
0,3,208.8,95.0,23.0,40.0,63.0,30.833333333333336,25.666666666666668,1,16
0,8,0.0,0.0,0.0,0.0,0.0,17.0,16.166666666666668,2,0
0,8,133.7,74.0,19.2,36.0,75.0,29.666666666666668,29.833333333333336,0,14
0,11,372.3,90.0,33.9,68.0,52.0,37.0,29.5,1,7
0,5,37.0,49.0,4.3,12.0,28.0,24.33333333333333,20.833333333333336,5,18
0,5,0.0,0.0,0.0,0.0,0.0,15.666666666666666,15.166666666666666,0,0
0,4,0.0,1.0,0.0,0.0,1.0,8.666666666666668,8.833333333333332,4,4
0,3,0.0,1.0,0.0,0.0,0.0,16.166666666666668,15.5,6,3
0,5,660.4,119.0,61.7,144.0,84.0,35.66666666666667,30.0,2,15
0,6,0.0,0.0,0.0,0.0,0.0,15.166666666666666,15.0,1,3
0,11,0.0,0.0,0.0,0.0,0.0,18.166666666666668,17.666666666666664,2,3
0,6,0.0,15.0,0.0,0.0,13.0,19.166666666666668,18.666666666666668,6,8
0,10,25.7,38.0,3.8,10.0,35.0,23.5,22.83333333333333,3,10
0,3,0.0,10.0,0.0,0.0,9.0,17.5,17.333333333333336,0,20
0,8,12.0,16.0,0.7,3.0,8.0,20.5,19.166666666666668,5,22
0,2,0.0,15.0,0.0,0.0,15.0,17.0,17.0,6,11
0,2,0.0,11.0,0.0,0.0,10.0,16.666666666666668,16.666666666666668,6,20
0,4,0.0,4.0,0.0,0.0,0.0,10.833333333333332,10.0,6,4
0,10,4.9,8.0,0.2,1.0,2.0,17.333333333333336,16.5,6,8
0,1,0.0,14.0,0.0,0.0,10.0,15.0,14.666666666666666,5,20
0,2,0.0,9.0,0.0,0.0,3.0,17.0,16.0,1,22
0,8,0.0,0.0,0.0,0.0,0.0,17.0,16.666666666666668,0,0
0,3,0.0,6.0,0.0,0.0,2.0,15.833333333333332,15.333333333333334,5,6
0,3,0.0,1.0,0.0,0.0,0.0,15.666666666666666,15.166666666666666,2,3
0,6,0.0,0.0,0.0,0.0,0.0,16.333333333333332,16.0,2,0
0,0,0.0,1.0,0.0,0.0,0.0,14.833333333333334,14.666666666666666,0,22
0,2,0.0,10.0,0.0,0.0,10.0,16.5,16.5,6,9
0,2,0.0,0.0,0.0,0.0,0.0,16.0,15.5,6,0
0,11,12.9,45.0,1.7,5.0,37.0,28.5,26.83333333333333,2,9
0,3,0.0,0.0,0.0,0.0,0.0,15.333333333333334,15.166666666666666,3,3
0,4,23.7,20.0,5.0,9.0,15.0,12.5,12.0,5,11
0,0,0.0,14.0,0.0,0.0,13.0,16.5,16.333333333333332,0,20
0,4,146.2,46.0,22.3,38.0,31.0,15.166666666666666,13.5,1,13
0,8,0.0,0.0,0.0,0.0,0.0,17.333333333333336,16.666666666666668,5,2
0,0,2.2,34.0,0.2,1.0,32.0,19.166666666666668,18.83333333333333,2,10
0,3,2.0,23.0,0.1,1.0,21.0,19.833333333333336,19.5,5,18
0,7,1.1,36.0,0.1,1.0,28.0,19.833333333333336,18.666666666666668,5,15
0,11,14.6,42.0,1.8,6.0,36.0,28.0,26.83333333333333,3,9
0,8,310.3,100.0,41.5,85.0,78.0,34.166666666666664,30.33333333333333,2,14
0,7,9.7,46.0,1.1,4.0,45.0,21.33333333333333,21.33333333333333,4,11
0,8,3.3,14.0,0.1,1.0,3.0,19.666666666666664,17.833333333333336,1,22
0,4,0.0,15.0,0.0,0.0,0.0,10.166666666666666,8.666666666666668,2,3
0,3,20.7,31.0,2.1,7.0,30.0,20.666666666666668,20.33333333333333,1,11
0,3,28.1,38.0,2.2,8.0,30.0,21.83333333333333,20.666666666666668,4,17
0,5,0.0,0.0,0.0,0.0,0.0,15.5,15.0,5,4
0,1,58.7,62.0,6.5,16.0,53.0,21.166666666666668,19.833333333333336,0,14
0,9,0.0,6.0,0.0,0.0,1.0,16.833333333333332,16.166666666666668,0,22
0,5,0.0,0.0,0.0,0.0,0.0,14.166666666666668,14.0,1,3
0,2,2.9,22.0,0.2,1.0,19.0,18.166666666666668,17.666666666666664,2,19
0,2,4.6,39.0,0.8,3.0,34.0,21.0,20.33333333333333,0,11
0,0,0.0,17.0,0.0,0.0,15.0,17.166666666666664,16.833333333333332,2,20
0,0,4.5,35.0,0.2,1.0,31.0,19.166666666666668,18.5,2,9
0,8,6.4,26.0,0.3,1.0,19.0,21.83333333333333,20.666666666666668,3,20
0,10,16.2,17.0,0.7,2.0,16.0,19.833333333333336,19.666666666666664,6,19
0,2,155.1,84.0,22.0,47.0,66.0,27.666666666666664,25.0,4,14
0,10,256.9,87.0,34.3,64.0,66.0,32.16666666666667,28.5,3,14
0,6,3.7,17.0,0.1,1.0,8.0,19.5,18.166666666666668,5,5
0,11,173.9,65.0,19.7,39.0,47.0,32.0,28.5,2,6
0,4,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3,23
0,4,27.3,27.0,5.9,10.0,20.0,12.833333333333334,12.166666666666666,3,11
0,5,2.7,0.0,0.1,1.0,0.0,16.5,16.166666666666668,6,0
0,2,5.7,46.0,1.0,3.0,41.0,21.83333333333333,21.0,3,12
0,4,0.0,0.0,0.0,0.0,0.0,10.833333333333332,11.0,6,3
0,7,14.4,52.0,4.6,3.0,29.0,21.5,18.166666666666668,2,5
0,9,138.1,63.0,14.9,32.0,44.0,25.0,22.166666666666668,1,6
0,0,45.9,48.0,9.3,15.0,40.0,20.666666666666668,19.33333333333333,0,6
0,4,395.5,90.0,49.1,80.0,48.0,20.166666666666664,15.666666666666666,2,15
0,5,0.0,0.0,0.0,0.0,0.0,16.0,15.666666666666666,6,2
0,9,109.7,58.0,12.2,25.0,41.0,24.166666666666664,21.666666666666664,0,6
0,6,432.8,109.0,41.9,91.0,80.0,35.833333333333336,31.0,1,14
0,8,12.4,19.0,1.1,4.0,16.0,20.666666666666668,20.166666666666664,6,20
0,8,0.0,0.0,0.0,0.0,0.0,17.666666666666664,17.0,5,0
0,2,7.4,29.0,0.6,3.0,21.0,19.5,18.33333333333333,5,15
0,11,1.9,22.0,0.2,1.0,21.0,24.166666666666664,24.0,3,20
0,3,129.9,64.0,15.5,28.0,29.0,25.833333333333336,20.33333333333333,4,8
0,10,1.8,13.0,0.1,1.0,11.0,18.83333333333333,18.5,0,20
0,9,0.0,10.0,0.0,0.0,10.0,16.666666666666668,16.666666666666668,6,9
0,4,44.1,35.0,9.4,16.0,22.0,13.833333333333332,12.5,3,12
0,4,0.0,0.0,0.0,0.0,0.0,9.5,9.5,4,1
0,2,0.0,16.0,0.0,0.0,13.0,17.5,17.0,0,20
0,7,1.1,45.0,0.1,1.0,40.0,21.0,20.33333333333333,0,10
0,6,0.0,11.0,0.0,0.0,6.0,19.0,18.33333333333333,6,6
0,5,0.0,8.0,0.0,0.0,10.0,17.5,17.666666666666664,0,21
0,2,1.4,28.0,0.1,1.0,25.0,19.33333333333333,19.0,1,18
0,8,64.1,57.0,8.8,18.0,51.0,26.83333333333333,25.833333333333336,4,12
0,3,0.0,1.0,0.0,0.0,0.0,15.5,15.166666666666666,0,0
0,3,324.4,89.0,36.5,48.0,50.0,29.33333333333333,23.166666666666668,1,6
0,2,0.0,12.0,0.0,0.0,10.0,16.166666666666668,16.0,6,9
0,9,1.0,1.0,0.1,1.0,0.0,16.666666666666668,16.166666666666668,6,2
0,7,19.3,47.0,3.2,5.0,41.0,21.83333333333333,21.0,1,11
0,5,2.8,15.0,0.2,1.0,16.0,18.666666666666668,18.83333333333333,4,21
0,9,0.0,0.0,0.0,0.0,0.0,15.666666666666666,15.833333333333332,0,1
0,11,0.0,15.0,0.0,0.0,13.0,22.83333333333333,22.5,2,21
0,6,0.0,21.0,0.0,0.0,16.0,20.5,19.666666666666664,0,21
0,2,0.0,11.0,0.0,0.0,10.0,17.0,16.666666666666668,6,20
0,1,0.0,0.0,0.0,0.0,0.0,9.833333333333332,9.833333333333332,1,3
0,7,1.6,25.0,0.0,1.0,23.0,18.33333333333333,18.166666666666668,6,13
0,11,13.8,28.0,0.9,5.0,25.0,25.166666666666664,24.666666666666668,6,15
0,1,0.0,28.0,0.0,0.0,24.0,16.833333333333332,16.333333333333332,2,9
0,1,0.0,12.0,0.0,0.0,11.0,12.666666666666666,12.333333333333334,6,18
0,0,45.3,61.0,7.2,15.0,39.0,22.5,19.33333333333333,4,7
0,11,0.0,5.0,0.0,0.0,0.0,21.33333333333333,18.83333333333333,6,2
0,0,2.6,35.0,0.4,1.0,33.0,19.0,18.666666666666668,3,10
0,8,0.0,0.0,0.0,0.0,0.0,17.0,16.666666666666668,4,1
0,5,0.0,0.0,0.0,0.0,0.0,15.5,15.0,1,0
0,9,4.1,39.0,0.4,2.0,37.0,21.83333333333333,21.5,1,12
0,3,9.6,20.0,0.6,3.0,16.0,18.5,18.0,6,16
0,5,200.3,72.0,21.9,55.0,54.0,27.5,24.5,0,7
0,7,4.8,17.0,0.3,2.0,17.0,17.5,17.5,6,21
0,9,242.5,89.0,29.9,64.0,74.0,29.666666666666668,27.166666666666668,3,14
0,0,1.2,34.0,0.0,1.0,34.0,18.666666666666668,18.666666666666668,2,8
0,9,82.7,57.0,9.4,21.0,42.0,24.166666666666664,21.83333333333333,3,6
0,0,5.8,28.0,0.7,2.0,24.0,18.166666666666668,17.666666666666664,5,10
0,6,0.0,5.0,0.0,0.0,0.0,19.0,17.0,6,23
0,10,5.8,12.0,3.6,2.0,8.0,17.0,16.333333333333332,2,5
0,4,127.6,64.0,19.0,32.0,39.0,17.166666666666664,14.666666666666666,3,16
0,0,0.0,0.0,0.0,0.0,0.0,13.833333333333332,14.0,5,4
0,1,0.0,27.0,0.0,0.0,26.0,16.666666666666668,16.5,2,17
0,2,0.0,16.0,0.0,0.0,13.0,17.5,17.166666666666664,1,20
0,0,0.0,4.0,0.0,0.0,4.0,14.166666666666668,14.166666666666668,6,7
0,0,32.2,47.0,6.1,12.0,39.0,20.33333333333333,19.33333333333333,3,6
0,1,0.0,9.0,0.0,0.0,8.0,13.666666666666668,13.666666666666668,4,21
0,5,0.0,0.0,0.0,0.0,0.0,15.333333333333334,14.833333333333334,1,1
0,11,0.0,11.0,0.0,0.0,7.0,21.166666666666668,20.5,5,6
0,8,68.9,57.0,10.3,21.0,60.0,25.833333333333336,26.33333333333333,1,6
0,2,3.3,0.0,0.2,1.0,0.0,15.333333333333334,15.0,6,2
0,5,5.5,3.0,0.2,2.0,2.0,17.0,16.833333333333332,5,23
0,10,0.0,10.0,0.0,0.0,9.0,18.5,18.33333333333333,2,21
0,3,32.3,9.0,2.8,4.0,3.0,15.666666666666666,14.666666666666666,1,4
0,4,238.5,79.0,48.0,48.0,31.0,19.0,13.833333333333332,2,7
0,9,0.0,0.0,0.0,0.0,0.0,16.5,16.333333333333332,5,1
0,0,0.0,0.0,0.0,0.0,0.0,15.833333333333332,15.5,6,1
0,6,44.2,50.0,5.6,18.0,35.0,25.666666666666668,23.166666666666668,5,10
0,1,0.0,0.0,0.0,0.0,0.0,11.333333333333332,11.333333333333332,2,0
0,2,10.2,29.0,2.1,4.0,25.0,18.5,17.833333333333336,2,5
0,0,15.3,46.0,1.7,6.0,43.0,21.0,20.5,3,13
0,3,0.0,2.0,0.0,0.0,0.0,15.833333333333332,15.333333333333334,1,2
0,3,0.0,11.0,0.0,0.0,10.0,17.833333333333336,17.666666666666664,1,20
0,11,20.0,29.0,2.7,4.0,18.0,24.5,22.333333333333336,4,5
0,0,0.0,15.0,0.0,0.0,14.0,16.333333333333332,16.166666666666668,1,20
0,7,0.0,22.0,0.0,0.0,21.0,18.166666666666668,18.0,0,20
0,2,174.4,89.0,21.3,40.0,68.0,28.333333333333336,25.166666666666664,1,15
0,9,3.4,17.0,0.1,1.0,14.0,18.33333333333333,17.833333333333336,1,20
0,6,0.0,0.0,0.0,0.0,0.0,16.333333333333332,16.0,1,23
0,10,0.0,0.0,0.0,0.0,0.0,16.5,15.833333333333332,4,1
0,0,1.0,27.0,0.0,1.0,34.0,17.5,18.5,1,8
0,0,0.0,10.0,0.0,0.0,7.0,16.0,15.5,1,21
0,3,28.1,32.0,3.9,10.0,29.0,20.833333333333336,20.33333333333333,5,11
0,7,17.1,44.0,2.5,9.0,41.0,21.166666666666668,20.666666666666668,4,9
0,7,68.3,88.0,9.1,23.0,59.0,27.5,23.333333333333336,1,16
0,3,19.9,34.0,2.3,7.0,30.0,20.833333333333336,20.33333333333333,1,12
0,6,3.0,24.0,0.2,1.0,21.0,21.166666666666668,20.666666666666668,0,20
0,7,0.0,0.0,0.0,0.0,0.0,12.833333333333334,12.833333333333334,5,2
0,3,3.0,6.0,0.2,1.0,3.0,17.0,16.5,5,23
0,10,20.8,23.0,1.6,6.0,17.0,20.666666666666668,19.5,5,9
0,1,0.0,4.0,0.0,0.0,0.0,12.5,11.5,6,3
0,4,25.1,25.0,4.9,8.0,21.0,12.666666666666666,12.166666666666666,2,9
0,1,0.0,0.0,0.0,0.0,0.0,11.5,11.666666666666668,1,0
0,2,4.1,0.0,1.0,1.0,0.0,14.5,14.666666666666666,1,1
0,6,0.0,13.0,0.0,0.0,6.0,17.833333333333336,16.833333333333332,0,4
0,8,0.0,33.0,0.0,0.0,24.0,23.0,21.5,1,19
0,7,0.0,2.0,0.0,0.0,5.0,15.5,15.833333333333332,6,4
0,8,0.0,7.0,0.0,0.0,2.0,16.833333333333332,16.0,2,4
0,1,12.6,37.0,1.9,5.0,26.0,18.0,16.666666666666668,1,11
0,2,5.8,33.0,1.2,2.0,25.0,19.833333333333336,18.666666666666668,5,13
0,4,0.0,0.0,0.0,0.0,0.0,9.0,8.833333333333332,0,2
0,11,21.3,43.0,2.5,8.0,39.0,28.333333333333336,27.666666666666664,3,11
0,0,1.2,25.0,0.0,1.0,21.0,18.0,17.5,3,19
0,1,2.6,22.0,0.2,1.0,16.0,15.333333333333334,14.666666666666666,5,13
0,0,5.9,37.0,0.8,2.0,39.0,19.33333333333333,19.666666666666664,2,13
0,1,1.4,29.0,0.1,1.0,26.0,16.666666666666668,16.333333333333332,1,11
0,9,0.0,4.0,0.0,0.0,1.0,14.833333333333334,14.5,3,4
0,4,98.2,32.0,6.8,18.0,17.0,14.166666666666668,12.5,1,18
0,1,0.0,0.0,0.0,0.0,0.0,10.833333333333332,10.833333333333332,1,1
0,1,0.0,0.0,0.0,0.0,0.0,10.333333333333334,10.166666666666666,2,3
0,2,61.0,79.0,8.3,17.0,49.0,27.0,22.5,3,16
0,8,0.0,0.0,0.0,0.0,0.0,16.5,16.166666666666668,3,0
0,11,25.7,28.0,3.3,7.0,20.0,24.166666666666664,22.666666666666664,0,5
0,4,7.7,14.0,0.6,4.0,14.0,11.666666666666668,11.666666666666668,5,10
0,11,303.4,102.0,34.1,83.0,75.0,39.833333333333336,34.5,1,14
0,10,1.1,6.0,0.1,1.0,3.0,17.666666666666664,17.333333333333336,3,22
0,3,0.0,7.0,0.0,0.0,5.0,16.833333333333332,16.666666666666668,1,21
0,6,305.4,92.0,30.3,62.0,54.0,32.16666666666667,25.833333333333336,3,6
0,3,131.6,58.0,17.7,30.0,36.0,24.5,21.166666666666668,4,6
0,8,32.8,63.0,4.2,11.0,45.0,28.0,25.0,0,17
0,6,0.0,0.0,0.0,0.0,0.0,16.5,16.166666666666668,0,2
0,4,278.5,76.0,41.3,59.0,43.0,18.33333333333333,15.0,0,15
0,4,222.8,60.0,38.7,53.0,35.0,16.666666666666668,14.0,4,13
0,8,9.5,25.0,0.8,4.0,24.0,21.5,21.33333333333333,6,14
0,4,38.3,34.0,8.1,14.0,22.0,14.0,12.666666666666666,2,12
0,0,2.6,31.0,0.3,1.0,30.0,18.5,18.33333333333333,2,9
0,0,6.3,38.0,0.9,2.0,33.0,19.5,18.83333333333333,0,12
0,3,0.0,7.0,0.0,0.0,3.0,16.666666666666668,16.0,6,8
0,10,67.9,51.0,11.8,22.0,31.0,25.5,22.166666666666668,4,8
0,4,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0,3
0,8,169.1,75.0,25.2,46.0,65.0,29.666666666666668,28.0,4,13
0,7,215.6,99.0,25.1,50.0,57.0,28.666666666666668,22.666666666666664,1,7
0,7,5.3,19.0,0.1,1.0,19.0,17.5,17.666666666666664,3,21
0,8,30.3,43.0,2.0,11.0,31.0,24.33333333333333,22.333333333333336,5,15
0,6,6.1,28.0,1.5,2.0,22.0,20.833333333333336,19.666666666666664,4,5
0,7,0.0,0.0,0.0,0.0,0.0,12.666666666666666,12.666666666666666,2,2
0,0,0.0,9.0,0.0,0.0,9.0,14.666666666666666,14.666666666666666,5,6
0,9,2.4,6.0,0.2,1.0,3.0,15.833333333333332,15.5,6,6
0,0,0.0,37.0,0.0,0.0,34.0,19.33333333333333,18.83333333333333,2,8
0,0,0.0,0.0,0.0,0.0,0.0,15.5,15.333333333333334,5,0
0,9,0.0,6.0,0.0,0.0,1.0,16.833333333333332,16.0,1,22
0,11,136.5,65.0,17.4,45.0,52.0,32.666666666666664,30.0,1,13
0,9,0.0,0.0,0.0,0.0,0.0,15.5,15.666666666666666,3,0
0,10,77.7,46.0,11.0,21.0,47.0,24.833333333333336,25.0,3,13
0,8,0.0,11.0,0.0,0.0,3.0,19.33333333333333,18.0,6,22
0,8,0.0,11.0,0.0,0.0,5.0,18.33333333333333,17.333333333333336,5,5
0,8,332.1,99.0,44.7,78.0,56.0,33.5,26.33333333333333,0,7
0,9,0.0,13.0,0.0,0.0,13.0,17.333333333333336,17.333333333333336,6,19
0,10,41.9,38.0,4.1,14.0,36.0,23.666666666666668,23.166666666666668,2,11
0,11,9.5,42.0,0.9,4.0,37.0,28.166666666666668,27.166666666666668,1,10
0,2,239.0,105.0,25.8,47.0,70.0,30.833333333333336,25.666666666666668,3,15
0,8,20.4,47.0,2.7,9.0,40.0,24.833333333333336,23.666666666666668,1,9
0,7,3.1,30.0,0.4,1.0,28.0,18.166666666666668,17.833333333333336,1,5
0,5,33.7,43.0,4.2,12.0,41.0,22.83333333333333,22.5,4,9
0,4,0.0,0.0,0.0,0.0,0.0,10.0,10.166666666666666,6,23
0,11,36.2,45.0,3.5,9.0,37.0,28.83333333333333,27.166666666666668,2,10
0,6,292.8,93.0,33.4,65.0,59.0,32.666666666666664,26.83333333333333,0,7
0,1,3.1,40.0,0.8,2.0,36.0,17.666666666666664,17.333333333333336,4,16
0,11,174.6,92.0,21.1,54.0,69.0,38.0,33.5,2,16
0,10,6.8,0.0,0.4,2.0,0.0,16.666666666666668,16.166666666666668,6,3
0,4,0.0,2.0,0.0,0.0,0.0,10.666666666666666,10.166666666666666,4,1
0,10,0.0,1.0,0.0,0.0,0.0,17.0,15.5,2,0
0,10,64.2,54.0,9.3,19.0,44.0,26.166666666666668,24.33333333333333,2,9
0,8,142.5,89.0,17.9,40.0,67.0,32.333333333333336,28.5,2,16
0,8,39.2,47.0,6.9,15.0,40.0,25.0,23.83333333333333,4,10
0,1,0.0,9.0,0.0,0.0,8.0,14.0,13.833333333333332,0,20
0,2,17.3,38.0,1.3,5.0,35.0,20.5,20.166666666666664,1,10
0,7,95.6,73.0,15.6,26.0,52.0,25.0,22.0,3,6
0,7,0.0,0.0,0.0,0.0,0.0,14.166666666666668,13.833333333333332,4,23
0,8,28.6,32.0,4.8,8.0,24.0,21.166666666666668,19.833333333333336,3,5
0,0,2.6,26.0,0.4,1.0,24.0,17.833333333333336,17.666666666666664,5,10
0,3,7.9,19.0,0.9,1.0,16.0,18.666666666666668,18.33333333333333,6,16
0,10,3.5,7.0,0.1,2.0,5.0,18.33333333333333,18.0,5,23
0,7,1.0,13.0,0.1,1.0,3.0,17.0,15.333333333333334,6,22
0,7,102.6,76.0,15.3,37.0,49.0,25.5,21.5,4,7
0,0,0.0,43.0,0.0,0.0,31.0,20.33333333333333,18.666666666666668,1,17
0,11,196.2,70.0,17.9,40.0,47.0,33.333333333333336,28.666666666666668,1,8
0,10,102.4,42.0,22.1,26.0,32.0,23.0,21.33333333333333,0,6
0,5,0.0,1.0,0.0,0.0,0.0,16.333333333333332,15.666666666666666,6,23
0,9,11.6,45.0,1.8,5.0,38.0,22.666666666666664,21.666666666666664,1,17
0,0,53.4,66.0,8.9,17.0,41.0,23.333333333333336,19.833333333333336,3,7
0,0,78.2,64.0,11.1,19.0,45.0,23.0,20.166666666666664,1,7
0,11,13.8,43.0,3.4,7.0,37.0,28.5,27.166666666666668,1,10
0,9,0.0,2.0,0.0,0.0,1.0,16.166666666666668,16.0,6,5
0,1,0.0,5.0,0.0,0.0,5.0,13.666666666666668,13.666666666666668,2,21
0,7,3.8,29.0,0.3,2.0,28.0,19.166666666666668,18.83333333333333,3,19
0,3,57.7,38.0,6.9,15.0,35.0,21.5,21.0,4,11
0,5,0.0,15.0,0.0,0.0,18.0,18.5,19.0,1,20
0,8,0.0,0.0,0.0,0.0,0.0,16.0,15.833333333333332,4,3
0,4,2.4,8.0,0.2,1.0,9.0,11.5,11.5,3,20
0,9,1.0,11.0,0.0,1.0,10.0,17.5,17.333333333333336,6,20
0,1,10.2,33.0,1.4,3.0,30.0,17.333333333333336,17.0,2,12
0,4,0.0,12.0,0.0,0.0,0.0,10.333333333333334,9.0,6,7
0,8,16.9,40.0,2.2,8.0,38.0,23.83333333333333,23.5,1,10
0,1,0.0,13.0,0.0,0.0,11.0,14.5,14.333333333333334,5,19
0,7,4.1,46.0,0.2,2.0,41.0,21.166666666666668,20.666666666666668,3,17
0,5,44.8,61.0,6.7,19.0,53.0,26.0,24.833333333333336,0,17
0,11,8.3,4.0,0.3,2.0,0.0,21.0,20.0,5,23
0,6,129.7,68.0,12.4,33.0,57.0,28.83333333333333,27.0,4,12
0,1,0.7,20.0,2.3,1.0,1.0,13.5,11.333333333333332,6,8
0,0,5.8,37.0,0.6,2.0,34.0,19.666666666666664,19.33333333333333,2,12
0,1,77.5,58.0,8.3,15.0,35.0,21.0,18.0,1,7
0,11,5.6,28.0,0.7,2.0,27.0,25.33333333333333,25.0,1,19
0,5,2.9,6.0,0.3,1.0,2.0,16.166666666666668,15.666666666666666,6,7
0,8,39.9,41.0,4.8,13.0,38.0,24.166666666666664,23.5,1,10
0,4,2.2,4.0,0.1,2.0,4.0,10.5,10.666666666666666,2,21
0,1,49.5,54.0,8.6,14.0,32.0,20.33333333333333,17.333333333333336,0,6
0,3,6.3,16.0,2.2,2.0,12.0,18.5,17.666666666666664,3,20
0,4,0.7,26.0,1.2,1.0,10.0,12.833333333333334,11.166666666666668,6,15
0,9,1.6,18.0,0.0,1.0,14.0,18.666666666666668,18.0,3,20
0,8,36.2,52.0,6.6,13.0,56.0,24.833333333333336,25.5,0,6
0,10,150.6,67.0,24.5,40.0,52.0,28.5,26.0,0,14
0,3,7.1,33.0,0.8,3.0,27.0,21.166666666666668,20.33333333333333,4,18
0,5,24.0,44.0,2.7,8.0,29.0,23.0,20.666666666666668,5,16
0,5,0.0,0.0,0.0,0.0,0.0,15.666666666666666,14.833333333333334,2,2
0,9,2.5,19.0,0.1,1.0,15.0,17.5,16.833333333333332,0,5
0,9,18.4,40.0,2.3,7.0,34.0,21.666666666666664,20.666666666666668,5,13
0,8,20.2,32.0,1.4,6.0,28.0,22.333333333333336,21.83333333333333,5,10
0,7,4.1,36.0,0.2,3.0,31.0,19.666666666666664,19.166666666666668,5,12
0,10,9.3,17.0,0.9,4.0,16.0,19.666666666666664,19.5,2,20
0,1,0.0,4.0,0.0,0.0,3.0,11.166666666666668,11.166666666666668,6,8
0,8,0.0,0.0,0.0,0.0,0.0,16.833333333333332,16.333333333333332,1,1
0,5,180.1,64.0,25.5,51.0,49.0,25.833333333333336,23.5,0,6
0,6,2.2,0.0,0.1,1.0,0.0,15.166666666666666,15.333333333333334,2,2
0,3,0.0,2.0,0.0,0.0,0.0,16.0,15.333333333333334,1,0
0,10,22.8,35.0,1.7,6.0,35.0,22.83333333333333,23.0,2,11
0,3,0.0,8.0,0.0,0.0,5.0,16.833333333333332,16.333333333333332,0,21
0,0,0.0,20.0,0.0,0.0,17.0,16.5,16.166666666666668,6,15
0,7,0.0,12.0,0.0,0.0,3.0,16.5,15.333333333333334,0,22
0,1,0.0,0.0,0.0,0.0,0.0,11.666666666666668,11.166666666666668,3,1
0,7,0.0,0.0,0.0,0.0,0.0,13.0,13.333333333333332,2,0
0,7,0.0,17.0,0.0,0.0,17.0,17.333333333333336,17.333333333333336,0,21
0,2,0.0,32.0,0.0,0.0,35.0,19.666666666666664,20.33333333333333,2,8
0,11,0.0,3.0,0.0,0.0,0.0,21.0,20.166666666666664,4,23
0,5,0.0,5.0,0.0,0.0,2.0,17.333333333333336,16.833333333333332,4,23
0,7,162.1,97.0,19.6,47.0,75.0,28.666666666666668,25.5,4,14
0,7,0.0,11.0,0.0,0.0,11.0,15.166666666666666,15.166666666666666,1,4
